id,name,email,home_address,dob,card_last4,member_since,tier,churn_risk
MEM-1814,Paloma Young,paloma.young1814@example.com,"47 Oak Ave, Akron, OH 49093",1986-05-28,1197,2023-03-01,standard,0.31
MEM-1815,Kitty Johnson,kitty.johnson1815@example.com,"582 Airline Rd, Akron, OH 49141",1956-01-20,3726,2018-03-01,standard,0.03
MEM-1816,Nadia King,nadia.king1816@example.com,"931 Maple St, Columbus, OH 44778",1987-08-01,2049,2023-06-01,standard,0.4
MEM-1817,Greg Baker,greg.baker1817@example.com,"983 Elm Ct, South Bend, IN 47909",1976-01-26,7720,2021-11-01,standard,0.26
MEM-1818,Nadia Scott,nadia.scott1818@example.com,"241 Balloon Way, Sandusky, OH 43530",1978-08-19,4559,2015-02-01,standard,0.21
MEM-1819,Tomasz Torres,tomasz.torres1819@example.com,"371 Willow Pass, Fort Wayne, IN 49711",1990-12-12,4242,2018-10-01,standard,0.03
MEM-1820,Paloma Clark,paloma.clark1820@example.com,"46 Canal Rd, Columbus, OH 49711",1962-09-01,8533,2024-04-01,standard,0.01
MEM-1821,Harriet Harris,harriet.harris1821@example.com,"162 Meadow Ln, Sandusky, OH 49851",1998-10-14,2700,2017-05-01,standard,0.26
MEM-1822,Tina Lopez,tina.lopez1822@example.com,"576 Summit Ave, Columbus, OH 49386",1964-03-19,2465,2016-09-01,standard,0.21
MEM-1823,Jamal Garcia,jamal.garcia1823@example.com,"35 Ferry St, Dayton, OH 48897",1969-10-14,9314,2015-05-01,standard,0.13
MEM-1824,Linda Sanchez,linda.sanchez1824@example.com,"633 Summit Ave, South Bend, IN 49374",1987-06-06,6571,2021-03-01,standard,0.12
MEM-1825,Bettye Flores,bettye.flores1825@example.com,"784 Orchard Ave, Columbus, OH 45864",1976-06-18,9067,2023-03-01,standard,0.08
MEM-1826,Gus Nowak,gus.nowak1826@example.com,"793 Foundry St, Kalamazoo, MI 48203",1982-01-14,3829,2025-07-01,standard,0.22
MEM-1827,Flo Flores,flo.flores1827@example.com,"271 Ferry St, Toledo, OH 43470",2004-02-28,2025,2015-12-01,standard,0.2
MEM-1828,Tomasz Scott,tomasz.scott1828@example.com,"430 Canal Rd, Dayton, OH 45626",1977-05-22,3101,2020-08-01,standard,0.04
MEM-1829,Nellie White,nellie.white1829@example.com,"275 Harbor Rd, Kalamazoo, MI 46913",1961-05-04,9247,2017-07-01,standard,0.13
MEM-1830,Tomasz Allen,tomasz.allen1830@example.com,"531 Meadow Ln, Erie, PA 43794",1970-04-01,9071,2018-02-01,standard,0.18
MEM-1831,Linda Brzezinski,linda.brzezinski1831@example.com,"553 Willow Pass, Fort Wayne, IN 47424",1984-03-12,6618,2024-12-01,standard,0.16
MEM-1832,Hannah Flores,hannah.flores1832@example.com,"142 Cedar Blvd, Akron, OH 44686",2000-10-20,4218,2019-09-01,standard,0.38
MEM-1833,Arthur Thomas,arthur.thomas1833@example.com,"846 Balloon Way, Toledo, OH 48027",1995-03-12,1860,2024-03-01,standard,0.28
MEM-1834,Umar Lee,umar.lee1834@example.com,"210 Foundry St, Akron, OH 43371",1973-05-12,2510,2016-01-01,standard,0.35
MEM-1835,Fatima Young,fatima.young1835@example.com,"763 Willow Pass, Toledo, OH 49313",1999-03-06,7182,2019-05-01,standard,0.22
MEM-1836,Yosef Martinez,yosef.martinez1836@example.com,"489 Harbor Rd, South Bend, IN 45320",1986-12-06,5554,2021-05-01,standard,0.06
MEM-1837,Kitty Jackson,kitty.jackson1837@example.com,"923 Lakeview Dr, Columbus, OH 44559",1957-10-08,2309,2017-05-01,standard,0.2
MEM-1838,Linda Tanaka,linda.tanaka1838@example.com,"830 Lakeview Dr, Columbus, OH 43270",2001-07-23,5698,2020-04-01,standard,0.32
MEM-1839,Greg Anderson,greg.anderson1839@example.com,"968 Lakeview Dr, Kalamazoo, MI 44061",2000-01-27,7183,2024-10-01,standard,0.27
MEM-1840,Greg Allen,greg.allen1840@example.com,"286 Airline Rd, Ann Arbor, MI 45976",2003-02-06,2811,2021-08-01,standard,0.21
MEM-1841,Carlos Kowalczyk,carlos.kowalczyk1841@example.com,"644 Cedar Blvd, Dayton, OH 43379",1971-08-06,5888,2021-12-01,standard,0.29
MEM-1842,Umar Torres,umar.torres1842@example.com,"279 Foundry St, Bowling Green, OH 46256",1984-11-14,6010,2020-08-01,standard,0.11
MEM-1843,Luis Robinson,luis.robinson1843@example.com,"692 Foundry St, Fort Wayne, IN 46624",1975-04-26,3498,2024-07-01,standard,0.15
MEM-1844,Bob White,bob.white1844@example.com,"577 Maple St, Sandusky, OH 46951",1958-02-07,8651,2021-12-01,standard,0.36
MEM-1845,Ivan Davis,ivan.davis1845@example.com,"262 Canal Rd, Bowling Green, OH 46939",1966-09-01,3255,2025-09-01,standard,0.11
MEM-1846,Yuki Hill,yuki.hill1846@example.com,"832 Harbor Rd, Columbus, OH 43401",2003-02-17,1145,2024-08-01,standard,0.36
MEM-1847,Bettye Womack,bettye.womack1847@example.com,"634 Harbor Rd, Ann Arbor, MI 48161",1980-02-15,6295,2018-06-01,standard,0.11
MEM-1848,Carlos Clark,carlos.clark1848@example.com,"540 Prairie Ln, Akron, OH 44309",1982-11-24,5346,2024-03-01,golden_goose,0.02
MEM-1849,Ivan Green,ivan.green1849@example.com,"596 Meadow Ln, Fort Wayne, IN 43070",1986-06-23,4424,2017-09-01,standard,0.05
MEM-1850,Arthur Smith,arthur.smith1850@example.com,"604 Lakeview Dr, Bowling Green, OH 48323",1955-01-20,1003,2025-11-01,standard,0.14
MEM-1851,Quinn Thomas,quinn.thomas1851@example.com,"27 Prairie Ln, Toledo, OH 48912",2004-01-28,6780,2023-01-01,standard,0.03
MEM-1852,Quinn Scott,quinn.scott1852@example.com,"478 Ferry St, Fort Wayne, IN 47005",1979-08-15,3862,2024-10-01,standard,0.18
MEM-1853,Greg Kim,greg.kim1853@example.com,"702 Prairie Ln, Dayton, OH 44887",1977-02-22,9951,2015-10-01,standard,0.15
MEM-1854,Stan Womack,stan.womack1854@example.com,"254 Oak Ave, Findlay, OH 46261",1985-09-08,6396,2021-06-01,standard,0.35
MEM-1855,Bettye Nowak,bettye.nowak1855@example.com,"932 Cedar Blvd, Sandusky, OH 43612",1968-04-21,5855,2020-04-01,standard,0.26
MEM-1856,Paloma Hernandez,paloma.hernandez1856@example.com,"164 Foundry St, Toledo, OH 47428",1972-08-01,4656,2024-08-01,standard,0.13
MEM-1857,Wes Walker,wes.walker1857@example.com,"137 Elm Ct, Akron, OH 45674",1994-09-21,3164,2025-02-01,standard,0.29
MEM-1858,Chen White,chen.white1858@example.com,"909 Summit Ave, Kalamazoo, MI 48137",1995-11-20,8180,2018-02-01,standard,0.17
MEM-1859,Jerome Patel,jerome.patel1859@example.com,"832 Prairie Ln, Ann Arbor, MI 48003",1964-05-22,5251,2024-07-01,standard,0.14
MEM-1860,Ray Brzezinski,ray.brzezinski1860@example.com,"833 Canal Rd, Dayton, OH 49944",1977-05-03,5361,2025-11-01,standard,0.26
MEM-1861,Linda Nguyen,linda.nguyen1861@example.com,"999 Willow Pass, Toledo, OH 44285",1974-05-20,7952,2017-02-01,standard,0.37
MEM-1862,Lamar Thomas,lamar.thomas1862@example.com,"95 Maple St, Toledo, OH 49086",1956-12-04,4858,2021-06-01,standard,0.32
MEM-1863,Quinn Smith,quinn.smith1863@example.com,"518 Ferry St, Kalamazoo, MI 49779",2003-05-14,3087,2025-03-01,golden_goose,0.1
MEM-1864,Hannah Allen,hannah.allen1864@example.com,"157 Airline Rd, Bowling Green, OH 46180",1979-10-18,3528,2016-09-01,standard,0.2
MEM-1865,Ivan Thomas,ivan.thomas1865@example.com,"543 Lakeview Dr, Columbus, OH 47931",2000-06-24,8408,2022-03-01,standard,0.34
MEM-1866,Omar White,omar.white1866@example.com,"171 Lakeview Dr, Fort Wayne, IN 48801",1962-08-06,2844,2024-05-01,standard,0.4
MEM-1867,Greg Kowalczyk,greg.kowalczyk1867@example.com,"384 Willow Pass, Columbus, OH 46482",1959-07-19,2062,2024-10-01,standard,0.15
MEM-1868,Greg Osei,greg.osei1868@example.com,"828 Oak Ave, Columbus, OH 45763",1992-02-27,5521,2019-01-01,standard,0.22
MEM-1869,Nadia Johnson,nadia.johnson1869@example.com,"903 Ferry St, Kalamazoo, MI 47247",1960-05-07,8129,2021-04-01,standard,0.25
MEM-1870,Yuki Nowak,yuki.nowak1870@example.com,"497 Cedar Blvd, Columbus, OH 48895",1974-12-28,2423,2025-11-01,standard,0.22
MEM-1871,Ivan Moore,ivan.moore1871@example.com,"64 Ferry St, Columbus, OH 45296",1959-03-11,5243,2016-09-01,standard,0.08
MEM-1872,DeShawn Osei,deshawn.osei1872@example.com,"414 Balloon Way, Findlay, OH 46522",1989-09-19,6720,2025-04-01,standard,0.27
MEM-1873,Dolores Thompson,dolores.thompson1873@example.com,"868 Lakeview Dr, Kalamazoo, MI 43860",1962-08-04,1373,2020-04-01,standard,0.17
MEM-1874,Luis Moore,luis.moore1874@example.com,"56 Balloon Way, Sandusky, OH 46276",1970-05-09,4112,2017-08-01,golden_goose,0.16
MEM-1875,Tina Hernandez,tina.hernandez1875@example.com,"542 Harbor Rd, Dayton, OH 49187",1969-07-24,7351,2021-02-01,standard,0.32
MEM-1876,Keiko Lewis,keiko.lewis1876@example.com,"436 Balloon Way, Bowling Green, OH 45351",1990-07-13,2413,2022-02-01,standard,0.29
MEM-1877,Greg Wright,greg.wright1877@example.com,"667 Summit Ave, Findlay, OH 43790",1973-07-28,7555,2024-05-01,standard,0.04
MEM-1878,Curtis Kowalczyk,curtis.kowalczyk1878@example.com,"687 Summit Ave, Sandusky, OH 48150",1957-02-04,1421,2016-09-01,standard,0.04
MEM-1879,Hannah Osei,hannah.osei1879@example.com,"963 Harbor Rd, South Bend, IN 48680",1968-05-25,9108,2021-02-01,standard,0.02
MEM-1880,Kitty Green,kitty.green1880@example.com,"38 Maple St, Columbus, OH 46564",1994-12-04,8104,2025-01-01,standard,0.26
MEM-1881,Arthur Harris,arthur.harris1881@example.com,"823 Prairie Ln, Kalamazoo, MI 48849",1979-01-23,1390,2019-08-01,standard,0.04
MEM-1882,Mabel Nguyen,mabel.nguyen1882@example.com,"197 Lakeview Dr, Sandusky, OH 48581",1981-08-10,2872,2023-03-01,standard,0.18
MEM-1883,Ingrid Thomas,ingrid.thomas1883@example.com,"20 Elm Ct, Erie, PA 46823",1986-07-26,9349,2018-04-01,standard,0.36
MEM-1884,Pearl Okafor-Reyes,pearl.okafor.reyes1884@example.com,"685 Harbor Rd, Bowling Green, OH 44443",1995-03-01,2604,2023-09-01,standard,0.15
MEM-1885,Ximena Lopez,ximena.lopez1885@example.com,"151 Cedar Blvd, South Bend, IN 49414",1984-12-28,2381,2025-07-01,standard,0.18
MEM-1886,Hannah Ramirez,hannah.ramirez1886@example.com,"298 Maple St, Erie, PA 48669",1983-11-26,3157,2018-05-01,standard,0.37
MEM-1887,Margaret Kowalczyk,margaret.kowalczyk1887@example.com,"737 Willow Pass, South Bend, IN 45777",1996-12-26,8799,2017-11-01,standard,0.14
MEM-1888,Stan Harris,stan.harris1888@example.com,"994 Meadow Ln, Sandusky, OH 43344",1997-03-18,9321,2016-02-01,standard,0.34
MEM-1889,Yosef Thomas,yosef.thomas1889@example.com,"178 Summit Ave, Bowling Green, OH 46352",1976-08-04,5640,2017-08-01,standard,0.32
MEM-1890,Ernesto Sanchez,ernesto.sanchez1890@example.com,"837 Cedar Blvd, South Bend, IN 44591",1994-07-03,9226,2020-06-01,standard,0.17
MEM-1891,Mo Hernandez,mo.hernandez1891@example.com,"787 Ferry St, South Bend, IN 48490",1955-11-06,8957,2015-11-01,golden_goose,0.39
MEM-1892,Tina Jackson,tina.jackson1892@example.com,"210 Lakeview Dr, Fort Wayne, IN 47155",1964-05-25,7871,2025-03-01,standard,0.18
MEM-1893,Zoe Moore,zoe.moore1893@example.com,"525 Balloon Way, Kalamazoo, MI 45482",1985-10-27,5390,2021-12-01,standard,0.31
MEM-1894,Aisha Garcia,aisha.garcia1894@example.com,"908 Summit Ave, Fort Wayne, IN 46863",1985-10-18,1266,2025-10-01,standard,0.26
MEM-1895,Lamar Wilson,lamar.wilson1895@example.com,"613 Cedar Blvd, Toledo, OH 47878",1986-11-03,3328,2023-05-01,standard,0.35
MEM-1896,Quinn Sanchez,quinn.sanchez1896@example.com,"309 Ferry St, Akron, OH 45437",2001-06-16,7477,2018-04-01,standard,0.28
MEM-1897,Linda White,linda.white1897@example.com,"517 Meadow Ln, Bowling Green, OH 47866",1992-07-11,8521,2018-04-01,standard,0.24
MEM-1898,Lamar Scott,lamar.scott1898@example.com,"895 Orchard Ave, Erie, PA 45921",1987-10-14,3592,2024-12-01,standard,0.06
MEM-1899,Wes Sanchez,wes.sanchez1899@example.com,"866 Maple St, Erie, PA 44468",1998-10-23,1885,2016-12-01,standard,0.01
MEM-1900,Mabel Thomas,mabel.thomas1900@example.com,"823 Foundry St, Erie, PA 48202",1975-03-25,1089,2022-03-01,standard,0.01
MEM-1901,Rosa Lopez,rosa.lopez1901@example.com,"679 Cedar Blvd, Ann Arbor, MI 47604",2002-03-03,5661,2023-01-01,standard,0.21
MEM-1902,Bettye Allen,bettye.allen1902@example.com,"405 Willow Pass, Sandusky, OH 45196",1987-07-16,9123,2015-03-01,standard,0.3
MEM-1903,Ingrid Osei,ingrid.osei1903@example.com,"442 Oak Ave, South Bend, IN 43863",1996-01-07,3698,2020-10-01,standard,0.11
MEM-1904,Lamar Patel,lamar.patel1904@example.com,"256 Oak Ave, Fort Wayne, IN 48448",1983-09-21,1786,2015-06-01,standard,0.21
MEM-1905,Rosa Jackson,rosa.jackson1905@example.com,"465 Orchard Ave, Dayton, OH 43863",1965-03-28,9719,2015-10-01,standard,0.34
MEM-1906,DeShawn Patel,deshawn.patel1906@example.com,"512 Ferry St, Akron, OH 43061",2003-06-16,5155,2024-10-01,standard,0.04
MEM-1907,Keiko Tanaka,keiko.tanaka1907@example.com,"205 Balloon Way, Kalamazoo, MI 45097",1963-01-17,2858,2015-07-01,standard,0.02
MEM-1908,Nellie Flores,nellie.flores1908@example.com,"719 Harbor Rd, Akron, OH 47693",1998-10-16,8772,2017-05-01,standard,0.23
MEM-1909,Mabel Lee,mabel.lee1909@example.com,"847 Summit Ave, Erie, PA 43230",1959-05-23,8096,2016-06-01,standard,0.14
MEM-1910,Arthur Miller,arthur.miller1910@example.com,"834 Summit Ave, Columbus, OH 47855",1977-06-19,6973,2024-05-01,standard,0.39
MEM-1911,Priya Young,priya.young1911@example.com,"99 Lakeview Dr, Dayton, OH 48857",1973-03-01,7579,2015-04-01,standard,0.08
MEM-1912,Ray Lopez,ray.lopez1912@example.com,"879 Oak Ave, Erie, PA 44880",1971-02-10,6374,2017-12-01,standard,0.3
MEM-1913,Omar Tanaka,omar.tanaka1913@example.com,"496 Airline Rd, Fort Wayne, IN 46060",1994-09-10,3911,2022-12-01,standard,0.32
MEM-1914,Ray Kowalczyk,ray.kowalczyk1914@example.com,"327 Prairie Ln, Columbus, OH 47225",1979-03-07,7133,2019-08-01,standard,0.33
MEM-1915,Gus Brzezinski,gus.brzezinski1915@example.com,"407 Canal Rd, Dayton, OH 44027",1969-07-13,3568,2025-06-01,standard,0.35
MEM-1916,Lamar Jackson,lamar.jackson1916@example.com,"816 Cedar Blvd, Dayton, OH 49553",1982-06-02,7522,2024-04-01,standard,0.26
MEM-1917,Chen King,chen.king1917@example.com,"812 Ferry St, Columbus, OH 43352",1976-12-26,8789,2016-07-01,standard,0.18
MEM-1918,Ximena Young,ximena.young1918@example.com,"338 Summit Ave, Fort Wayne, IN 45093",1961-04-07,7477,2019-12-01,standard,0.21
MEM-1919,Tina Perez,tina.perez1919@example.com,"815 Foundry St, Dayton, OH 49467",1957-01-28,6273,2016-04-01,standard,0.1
MEM-1920,Kitty Thomas,kitty.thomas1920@example.com,"877 Cedar Blvd, Akron, OH 43960",1972-05-18,1185,2018-06-01,standard,0.21
MEM-1921,Mabel Thompson,mabel.thompson1921@example.com,"143 Oak Ave, Akron, OH 46556",1992-07-03,9921,2016-12-01,standard,0.27
MEM-1922,Umar Nowak,umar.nowak1922@example.com,"599 Orchard Ave, Columbus, OH 45557",1991-07-02,1290,2022-05-01,standard,0.06
MEM-1923,Otis Sanchez,otis.sanchez1923@example.com,"510 Ferry St, Toledo, OH 46443",1987-10-03,9746,2017-05-01,standard,0.33
MEM-1924,Zoe Al-Sayed,zoe.al.sayed1924@example.com,"194 Summit Ave, Toledo, OH 44868",1988-03-16,7305,2015-09-01,standard,0.34
MEM-1925,Yosef Hill,yosef.hill1925@example.com,"127 Maple St, Erie, PA 46721",1971-06-08,8138,2022-10-01,standard,0.22
MEM-1926,Aisha Walker,aisha.walker1926@example.com,"87 Harbor Rd, Dayton, OH 44612",1985-02-25,1544,2018-03-01,standard,0.14
MEM-1927,Dolores Baker,dolores.baker1927@example.com,"575 Ferry St, Sandusky, OH 49285",1955-05-16,6607,2019-05-01,standard,0.15
MEM-1928,Vera Perez,vera.perez1928@example.com,"407 Canal Rd, Columbus, OH 43317",1984-05-28,3412,2024-10-01,standard,0.39
MEM-1929,Nellie Flores,nellie.flores1929@example.com,"735 Foundry St, Bowling Green, OH 43546",1998-11-02,2337,2018-08-01,standard,0.08
MEM-1930,Jamal Lewis,jamal.lewis1930@example.com,"785 Airline Rd, Toledo, OH 46037",1983-06-27,2558,2021-10-01,standard,0.01
MEM-1931,Nellie Baker,nellie.baker1931@example.com,"717 Meadow Ln, Kalamazoo, MI 46968",2002-02-26,1322,2020-08-01,standard,0.33
MEM-1932,Flo Green,flo.green1932@example.com,"816 Foundry St, Sandusky, OH 43531",1982-03-28,3871,2015-06-01,standard,0.27
MEM-1933,Arthur Wright,arthur.wright1933@example.com,"839 Foundry St, Bowling Green, OH 49572",1991-05-08,5641,2022-01-01,standard,0.32
MEM-1934,Ray Lopez,ray.lopez1934@example.com,"178 Willow Pass, Columbus, OH 45506",1990-08-12,3710,2016-02-01,standard,0.19
MEM-1935,Yosef Miller,yosef.miller1935@example.com,"460 Prairie Ln, Bowling Green, OH 44038",1984-09-11,9474,2021-11-01,standard,0.19
MEM-1936,Yosef Womack,yosef.womack1936@example.com,"460 Cedar Blvd, Akron, OH 49774",1959-03-22,7975,2015-12-01,standard,0.15
MEM-1937,Dolores Thomas,dolores.thomas1937@example.com,"112 Harbor Rd, South Bend, IN 44200",1963-09-23,9165,2022-10-01,standard,0.02
MEM-1938,Keiko Flores,keiko.flores1938@example.com,"163 Oak Ave, Ann Arbor, MI 46343",1965-07-17,8727,2017-03-01,standard,0.01
MEM-1939,Ingrid Lewis,ingrid.lewis1939@example.com,"784 Airline Rd, South Bend, IN 43488",1965-06-08,8863,2016-07-01,standard,0.11
MEM-1940,Zoe Flores,zoe.flores1940@example.com,"940 Cedar Blvd, Findlay, OH 48868",1965-01-01,3952,2025-02-01,standard,0.08
MEM-1941,Quinn Brzezinski,quinn.brzezinski1941@example.com,"556 Elm Ct, Bowling Green, OH 44262",1974-02-21,9320,2023-05-01,standard,0.27
MEM-1942,DeShawn Walker,deshawn.walker1942@example.com,"356 Summit Ave, Ann Arbor, MI 49134",1965-11-10,3666,2018-09-01,standard,0.01
MEM-1943,Vera Hill,vera.hill1943@example.com,"298 Airline Rd, Erie, PA 46017",1964-09-03,9396,2015-03-01,standard,0.25
MEM-1944,Arthur Thompson,arthur.thompson1944@example.com,"128 Willow Pass, Toledo, OH 47949",2003-01-17,6810,2025-04-01,standard,0.05
MEM-1945,Aisha Adams,aisha.adams1945@example.com,"141 Oak Ave, Dayton, OH 43445",1986-08-06,3311,2019-02-01,standard,0.1
MEM-1946,Flo Okafor-Reyes,flo.okafor.reyes1946@example.com,"773 Airline Rd, Dayton, OH 49078",1998-03-17,4503,2021-05-01,standard,0.02
MEM-1947,Ivan Baker,ivan.baker1947@example.com,"281 Meadow Ln, Bowling Green, OH 44725",1957-10-27,8752,2017-04-01,standard,0.14
MEM-1948,Fatima Martinez,fatima.martinez1948@example.com,"524 Summit Ave, Fort Wayne, IN 45484",1989-06-22,5574,2023-04-01,standard,0.19
MEM-1949,DeShawn Hernandez,deshawn.hernandez1949@example.com,"924 Balloon Way, Bowling Green, OH 43428",1989-11-10,2013,2025-06-01,standard,0.28
MEM-1950,Ernesto Thomas,ernesto.thomas1950@example.com,"628 Airline Rd, Fort Wayne, IN 46627",1973-08-03,2627,2025-07-01,standard,0.18
MEM-1951,Luis Green,luis.green1951@example.com,"576 Oak Ave, Kalamazoo, MI 48773",2001-11-16,3792,2019-12-01,golden_goose,0.34
MEM-1952,Yosef Patel,yosef.patel1952@example.com,"470 Lakeview Dr, Toledo, OH 49358",2003-02-16,9618,2023-08-01,standard,0.15
MEM-1953,Nellie King,nellie.king1953@example.com,"614 Maple St, Ann Arbor, MI 46279",1993-11-26,6307,2020-11-01,standard,0.33
MEM-1954,Rosa Al-Sayed,rosa.al.sayed1954@example.com,"257 Ferry St, South Bend, IN 44951",1989-11-10,2895,2025-11-01,golden_goose,0.03
MEM-1955,Paloma Womack,paloma.womack1955@example.com,"415 Prairie Ln, Kalamazoo, MI 43140",1995-12-28,6646,2024-02-01,standard,0.08
MEM-1956,Keiko Hernandez,keiko.hernandez1956@example.com,"783 Elm Ct, Findlay, OH 48020",1994-04-02,7601,2021-12-01,standard,0.27
MEM-1957,Omar Brown,omar.brown1957@example.com,"127 Willow Pass, Ann Arbor, MI 46239",1987-02-11,9630,2020-06-01,standard,0.25
MEM-1958,Jamal Womack,jamal.womack1958@example.com,"865 Airline Rd, Bowling Green, OH 46961",2003-10-21,6522,2016-07-01,standard,0.34
MEM-1959,Nellie Brzezinski,nellie.brzezinski1959@example.com,"807 Orchard Ave, Columbus, OH 44208",1959-01-01,6018,2023-03-01,standard,0.15
MEM-1960,Quinn Wright,quinn.wright1960@example.com,"491 Elm Ct, Columbus, OH 47923",1993-06-21,9409,2018-10-01,golden_goose,0.36
MEM-1961,Otis Womack,otis.womack1961@example.com,"873 Foundry St, Kalamazoo, MI 48579",1981-05-02,4448,2024-08-01,standard,0.14
MEM-1962,Tina Kowalczyk,tina.kowalczyk1962@example.com,"562 Prairie Ln, Toledo, OH 43616",1987-09-09,3359,2020-01-01,standard,0.28
MEM-1963,Margaret Wilson,margaret.wilson1963@example.com,"307 Balloon Way, Kalamazoo, MI 45244",1986-08-24,2890,2018-03-01,standard,0.31
MEM-1964,Tomasz Thompson,tomasz.thompson1964@example.com,"743 Balloon Way, Bowling Green, OH 45669",1961-06-22,3194,2019-02-01,golden_goose,0.31
MEM-1965,Paloma Okafor-Reyes,paloma.okafor.reyes1965@example.com,"157 Balloon Way, Akron, OH 47412",1997-03-23,8205,2024-11-01,standard,0.13
MEM-1966,Ernesto Garcia,ernesto.garcia1966@example.com,"817 Willow Pass, Findlay, OH 48107",1955-11-16,1535,2016-04-01,standard,0.06
MEM-1967,Tina Patel,tina.patel1967@example.com,"281 Lakeview Dr, Columbus, OH 49724",1965-10-28,5087,2023-11-01,golden_goose,0.14
MEM-1968,Aisha Baker,aisha.baker1968@example.com,"111 Airline Rd, Bowling Green, OH 49056",1957-03-01,2161,2017-04-01,standard,0.35
MEM-1969,Jamal Miller,jamal.miller1969@example.com,"297 Summit Ave, Bowling Green, OH 49211",1955-09-17,3956,2021-08-01,standard,0.31
MEM-1970,Tomasz Davis,tomasz.davis1970@example.com,"329 Meadow Ln, Akron, OH 44794",1997-07-09,9678,2016-02-01,standard,0.03
MEM-1971,Vera Al-Sayed,vera.al.sayed1971@example.com,"332 Ferry St, South Bend, IN 43493",1970-08-18,4975,2019-11-01,standard,0.23
MEM-1972,Curtis Green,curtis.green1972@example.com,"271 Harbor Rd, Columbus, OH 45720",1967-05-25,6236,2020-10-01,standard,0.23
MEM-1973,Quinn Sanchez,quinn.sanchez1973@example.com,"900 Elm Ct, Columbus, OH 46710",1977-04-09,7464,2015-08-01,golden_goose,0.3
MEM-1974,Harriet Sanchez,harriet.sanchez1974@example.com,"649 Elm Ct, Erie, PA 44851",1975-03-12,3324,2018-04-01,standard,0.14
MEM-1975,Ingrid Perez,ingrid.perez1975@example.com,"791 Orchard Ave, Akron, OH 49631",1967-02-08,6852,2019-02-01,standard,0.32
MEM-1976,Wes King,wes.king1976@example.com,"116 Lakeview Dr, Bowling Green, OH 45615",2000-10-06,5348,2019-05-01,standard,0.4
MEM-1977,Yuki Anderson,yuki.anderson1977@example.com,"635 Willow Pass, Fort Wayne, IN 48246",1969-10-28,3262,2015-03-01,standard,0.03
MEM-1978,DeShawn Nguyen,deshawn.nguyen1978@example.com,"293 Ferry St, Akron, OH 43128",1985-03-20,3737,2017-03-01,standard,0.09
